# x y u v p
1.250000e-02 5.375000e-01 1.608044e-02 8.029426e-01 -2.824552e+00
0.000000e+00 5.375000e-01 0.000000e+00 0.000000e+00 -2.821817e+00
4.750000e-01 9.875000e-01 7.981590e+00 3.832451e-02 -5.792139e+00
4.750000e-01 1.000000e+00 1.000000e+01 0.000000e+00 -5.771739e+00
4.625000e-01 9.750000e-01 6.167651e+00 1.205105e-01 -5.607639e+00
4.500000e-01 9.625000e-01 4.889436e+00 2.337877e-01 -5.433921e+00
4.375000e-01 9.500000e-01 4.141658e+00 3.612156e-01 -5.260202e+00
4.250000e-01 9.375000e-01 3.750572e+00 4.917820e-01 -5.098688e+00
4.125000e-01 9.250000e-01 3.539787e+00 6.275336e-01 -4.955138e+00
4.000000e-01 9.125000e-01 3.398806e+00 7.695738e-01 -4.838971e+00
3.875000e-01 9.000000e-01 3.273152e+00 9.199075e-01 -4.753247e+00
3.750000e-01 8.875000e-01 3.143533e+00 1.078387e+00 -4.698420e+00
3.625000e-01 8.750000e-01 3.006716e+00 1.244369e+00 -4.672550e+00
3.500000e-01 8.625000e-01 2.864385e+00 1.416312e+00 -4.673044e+00
3.375000e-01 8.500000e-01 2.719100e+00 1.592664e+00 -4.695876e+00
3.250000e-01 8.375000e-01 2.573167e+00 1.771752e+00 -4.736407e+00
3.125000e-01 8.250000e-01 2.428420e+00 1.951919e+00 -4.789327e+00
3.000000e-01 8.125000e-01 2.286164e+00 2.131504e+00 -4.848924e+00
2.875000e-01 8.000000e-01 2.147230e+00 2.308835e+00 -4.909232e+00
2.750000e-01 7.875000e-01 2.012016e+00 2.482217e+00 -4.964346e+00
2.625000e-01 7.750000e-01 1.880553e+00 2.649917e+00 -5.008650e+00
2.500000e-01 7.625000e-01 1.752593e+00 2.810130e+00 -5.037053e+00
2.375000e-01 7.500000e-01 1.627703e+00 2.960966e+00 -5.045287e+00
2.250000e-01 7.375000e-01 1.505366e+00 3.100402e+00 -5.030022e+00
2.125000e-01 7.250000e-01 1.385061e+00 3.226284e+00 -4.989078e+00
2.000000e-01 7.125000e-01 1.266387e+00 3.336270e+00 -4.921678e+00
1.875000e-01 7.000000e-01 1.149093e+00 3.427854e+00 -4.828067e+00
1.750000e-01 6.875000e-01 1.033233e+00 3.498371e+00 -4.710381e+00
1.625000e-01 6.750000e-01 9.191220e-01 3.545148e+00 -4.571089e+00
1.500000e-01 6.625000e-01 8.074569e-01 3.565698e+00 -4.414091e+00
1.375000e-01 6.500000e-01 6.991661e-01 3.557233e+00 -4.244088e+00
1.250000e-01 6.375000e-01 5.953984e-01 3.517230e+00 -4.065892e+00
1.125000e-01 6.250000e-01 4.973852e-01 3.443546e+00 -3.884225e+00
1.000000e-01 6.125000e-01 4.063825e-01 3.333351e+00 -3.704108e+00
8.750000e-02 6.000000e-01 3.233154e-01 3.182863e+00 -3.529922e+00
7.500000e-02 5.875000e-01 2.487798e-01 2.986132e+00 -3.365424e+00
6.250000e-02 5.750000e-01 1.828020e-01 2.733678e+00 -3.213006e+00
5.000000e-02 5.625000e-01 1.256710e-01 2.411472e+00 -3.074433e+00
3.750000e-02 5.500000e-01 7.717044e-02 2.000669e+00 -2.948773e+00
2.500000e-02 5.375000e-01 3.945446e-02 1.478665e+00 -2.833837e+00
1.250000e-02 5.250000e-01 1.308639e-02 8.205899e-01 -2.719041e+00
0.000000e+00 5.250000e-01 0.000000e+00 0.000000e+00 -2.715655e+00
4.875000e-01 9.875000e-01 8.031738e+00 3.441605e-02 -6.017339e+00
4.875000e-01 1.000000e+00 1.000000e+01 0.000000e+00 -5.997527e+00
4.750000e-01 9.750000e-01 6.256832e+00 1.101671e-01 -5.858486e+00
4.625000e-01 9.625000e-01 4.991967e+00 2.159264e-01 -5.707823e+00
4.500000e-01 9.500000e-01 4.241612e+00 3.353073e-01 -5.554922e+00
4.375000e-01 9.375000e-01 3.844728e+00 4.574021e-01 -5.410125e+00
4.250000e-01 9.250000e-01 3.630187e+00 5.841536e-01 -5.281496e+00
4.125000e-01 9.125000e-01 3.487602e+00 7.170541e-01 -5.175847e+00
4.000000e-01 9.000000e-01 3.361516e+00 8.582761e-01 -5.097203e+00
3.875000e-01 8.875000e-01 3.231447e+00 1.008081e+00 -5.046327e+00
3.750000e-01 8.750000e-01 3.093556e+00 1.165897e+00 -5.021600e+00
3.625000e-01 8.625000e-01 2.949368e+00 1.330366e+00 -5.020672e+00
3.500000e-01 8.500000e-01 2.801501e+00 1.500102e+00 -5.040055e+00
3.375000e-01 8.375000e-01 2.652423e+00 1.673575e+00 -5.075583e+00
3.250000e-01 8.250000e-01 2.504124e+00 1.849304e+00 -5.122500e+00
3.125000e-01 8.125000e-01 2.358082e+00 2.025790e+00 -5.175686e+00
3.000000e-01 8.000000e-01 2.215301e+00 2.201548e+00 -5.229760e+00
2.875000e-01 7.875000e-01 2.076344e+00 2.375069e+00 -5.279276e+00
2.750000e-01 7.750000e-01 1.941394e+00 2.544820e+00 -5.318948e+00
2.625000e-01 7.625000e-01 1.810318e+00 2.709201e+00 -5.343870e+00
2.500000e-01 7.500000e-01 1.682761e+00 2.866518e+00 -5.349736e+00
2.375000e-01 7.375000e-01 1.558237e+00 3.014932e+00 -5.333033e+00
2.250000e-01 7.250000e-01 1.436206e+00 3.152416e+00 -5.291212e+00
2.125000e-01 7.125000e-01 1.316172e+00 3.276758e+00 -5.222849e+00
2.000000e-01 7.000000e-01 1.197787e+00 3.385545e+00 -5.127453e+00
1.875000e-01 6.875000e-01 1.080920e+00 3.476061e+00 -5.006361e+00
1.750000e-01 6.750000e-01 9.656547e-01 3.545565e+00 -4.861072e+00
1.625000e-01 6.625000e-01 8.525043e-01 3.590993e+00 -4.695230e+00
1.500000e-01 6.500000e-01 7.422242e-01 3.609819e+00 -4.512620e+00
1.375000e-01 6.375000e-01 6.359547e-01 3.599076e+00 -4.318072e+00
1.250000e-01 6.250000e-01 5.349131e-01 3.556270e+00 -4.116022e+00
1.125000e-01 6.125000e-01 4.404874e-01 3.479255e+00 -3.911731e+00
1.000000e-01 6.000000e-01 3.540908e-01 3.365571e+00 -3.710110e+00
8.750000e-02 5.875000e-01 2.766837e-01 3.211911e+00 -3.515506e+00
7.500000e-02 5.750000e-01 2.088479e-01 3.012796e+00 -3.331588e+00
6.250000e-02 5.625000e-01 1.504716e-01 2.758989e+00 -3.160647e+00
5.000000e-02 5.500000e-01 1.014464e-01 2.436224e+00 -3.004438e+00
3.750000e-02 5.375000e-01 6.108409e-02 2.024578e+00 -2.861806e+00
2.500000e-02 5.250000e-01 3.063616e-02 1.499571e+00 -2.730446e+00
1.250000e-02 5.125000e-01 9.841349e-03 8.340074e-01 -2.600431e+00
0.000000e+00 5.125000e-01 0.000000e+00 0.000000e+00 -2.596473e+00
5.000000e-01 9.875000e-01 8.077103e+00 3.066772e-02 -6.212957e+00
5.000000e-01 1.000000e+00 1.000000e+01 0.000000e+00 -6.193774e+00
4.875000e-01 9.750000e-01 6.339115e+00 1.001531e-01 -6.080865e+00
4.750000e-01 9.625000e-01 5.087105e+00 1.985259e-01 -5.954643e+00
4.625000e-01 9.500000e-01 4.334046e+00 3.099470e-01 -5.824441e+00
4.500000e-01 9.375000e-01 3.930980e+00 4.238256e-01 -5.698787e+00
4.375000e-01 9.250000e-01 3.712523e+00 5.415638e-01 -5.585784e+00
4.250000e-01 9.125000e-01 3.568124e+00 6.654582e-01 -5.493866e+00
4.125000e-01 9.000000e-01 3.441767e+00 7.975069e-01 -5.424999e+00
4.000000e-01 8.875000e-01 3.311519e+00 9.384976e-01 -5.380706e+00
3.875000e-01 8.750000e-01 3.172889e+00 1.087907e+00 -5.359878e+00
3.750000e-01 8.625000e-01 3.027206e+00 1.244564e+00 -5.360338e+00
3.625000e-01 8.500000e-01 2.877133e+00 1.407190e+00 -5.378932e+00
3.500000e-01 8.375000e-01 2.725250e+00 1.574407e+00 -5.412012e+00
3.375000e-01 8.250000e-01 2.573709e+00 1.744860e+00 -5.455292e+00
3.250000e-01 8.125000e-01 2.424155e+00 1.917199e+00 -5.504159e+00
3.125000e-01 8.000000e-01 2.277739e+00 2.090098e+00 -5.553776e+00
3.000000e-01 7.875000e-01 2.135188e+00 2.262224e+00 -5.599162e+00
2.875000e-01 7.750000e-01 1.996829e+00 2.432229e+00 -5.635413e+00
2.750000e-01 7.625000e-01 1.862659e+00 2.598713e+00 -5.657859e+00
2.625000e-01 7.500000e-01 1.732421e+00 2.760193e+00 -5.662264e+00
2.500000e-01 7.375000e-01 1.605682e+00 2.915055e+00 -5.645019e+00
2.375000e-01 7.250000e-01 1.481909e+00 3.061491e+00 -5.603275e+00
2.250000e-01 7.125000e-01 1.360555e+00 3.197466e+00 -5.535096e+00
2.125000e-01 7.000000e-01 1.241170e+00 3.320663e+00 -5.439624e+00
2.000000e-01 6.875000e-01 1.123434e+00 3.428514e+00 -5.317065e+00
1.875000e-01 6.750000e-01 1.007343e+00 3.518254e+00 -5.168548e+00
1.750000e-01 6.625000e-01 8.930628e-01 3.586752e+00 -4.996267e+00
1.625000e-01 6.500000e-01 7.812296e-01 3.630885e+00 -4.804340e+00
1.500000e-01 6.375000e-01 6.726934e-01 3.647774e+00 -4.596263e+00
1.375000e-01 6.250000e-01 5.687917e-01 3.634495e+00 -4.377022e+00
1.250000e-01 6.125000e-01 4.708329e-01 3.588412e+00 -4.151122e+00
1.125000e-01 6.000000e-01 3.803675e-01 3.507470e+00 -3.924155e+00
1.000000e-01 5.875000e-01 2.989304e-01 3.389606e+00 -3.701000e+00
8.750000e-02 5.750000e-01 2.275405e-01 3.232050e+00 -3.486011e+00
7.500000e-02 5.625000e-01 1.667354e-01 3.029893e+00 -3.282785e+00
6.250000e-02 5.500000e-01 1.163101e-01 2.774326e+00 -3.093622e+00
5.000000e-02 5.375000e-01 7.577032e-02 2.451037e+00 -2.920135e+00
3.750000e-02 5.250000e-01 4.398551e-02 2.039303e+00 -2.761036e+00
2.500000e-02 5.125000e-01 2.122594e-02 1.513017e+00 -2.613874e+00
1.250000e-02 5.000000e-01 6.377717e-03 8.429126e-01 -2.469485e+00
0.000000e+00 5.000000e-01 0.000000e+00 0.000000e+00 -2.464950e+00
5.125000e-01 9.875000e-01 8.117860e+00 2.708289e-02 -6.378065e+00
5.125000e-01 1.000000e+00 1.000000e+01 0.000000e+00 -6.359548e+00
5.000000e-01 9.750000e-01 6.414675e+00 9.048531e-02 -6.273628e+00
4.875000e-01 9.625000e-01 5.175013e+00 1.816193e-01 -6.172957e+00
4.750000e-01 9.500000e-01 4.419101e+00 2.852161e-01 -6.066807e+00
4.625000e-01 9.375000e-01 4.009368e+00 3.910278e-01 -5.962883e+00
4.500000e-01 9.250000e-01 3.786849e+00 4.999490e-01 -5.867270e+00
4.375000e-01 9.125000e-01 3.640572e+00 6.148341e-01 -5.790484e+00
4.250000e-01 9.000000e-01 3.514055e+00 7.378308e-01 -5.733761e+00
4.125000e-01 8.875000e-01 3.383899e+00 8.699223e-01 -5.698573e+00
4.000000e-01 8.750000e-01 3.244864e+00 1.010785e+00 -5.684161e+00
3.875000e-01 8.625000e-01 3.098044e+00 1.159391e+00 -5.688598e+00
3.750000e-01 8.500000e-01 2.946136e+00 1.314572e+00 -5.708958e+00
3.625000e-01 8.375000e-01 2.791808e+00 1.475051e+00 -5.742002e+00
3.500000e-01 8.250000e-01 2.637355e+00 1.639590e+00 -5.783905e+00
3.375000e-01 8.125000e-01 2.484567e+00 1.806961e+00 -5.830533e+00
3.250000e-01 8.000000e-01 2.334751e+00 1.975971e+00 -5.877490e+00
3.125000e-01 7.875000e-01 2.188774e+00 2.145440e+00 -5.920278e+00
3.000000e-01 7.750000e-01 2.047105e+00 2.314183e+00 -5.954381e+00
2.875000e-01 7.625000e-01 1.909872e+00 2.480984e+00 -5.975424e+00
2.750000e-01 7.500000e-01 1.776922e+00 2.644564e+00 -5.979321e+00
2.625000e-01 7.375000e-01 1.647900e+00 2.803536e+00 -5.962456e+00
2.500000e-01 7.250000e-01 1.522313e+00 2.956343e+00 -5.921809e+00
2.375000e-01 7.125000e-01 1.399608e+00 3.101199e+00 -5.855092e+00
2.250000e-01 7.000000e-01 1.279249e+00 3.236029e+00 -5.760896e+00
2.125000e-01 6.875000e-01 1.160802e+00 3.358420e+00 -5.638759e+00
2.000000e-01 6.750000e-01 1.044058e+00 3.465616e+00 -5.489418e+00
1.875000e-01 6.625000e-01 9.289967e-01 3.554673e+00 -5.313789e+00
1.750000e-01 6.500000e-01 8.160615e-01 3.622176e+00 -5.115677e+00
1.625000e-01 6.375000e-01 7.057851e-01 3.665010e+00 -4.897266e+00
1.500000e-01 6.250000e-01 5.993850e-01 3.679742e+00 -4.663832e+00
1.375000e-01 6.125000e-01 4.981324e-01 3.663584e+00 -4.419949e+00
1.250000e-01 6.000000e-01 4.035819e-01 3.613723e+00 -4.170300e+00
1.125000e-01 5.875000e-01 3.174296e-01 3.528244e+00 -3.920658e+00
1.000000e-01 5.750000e-01 2.412945e-01 3.405507e+00 -3.676064e+00
8.750000e-02 5.625000e-01 1.762514e-01 3.243324e+00 -3.440890e+00
7.500000e-02 5.500000e-01 1.227900e-01 3.037444e+00 -3.218680e+00
6.250000e-02 5.375000e-01 8.062945e-02 2.779638e+00 -3.011765e+00
5.000000e-02 5.250000e-01 4.890374e-02 2.455791e+00 -2.821618e+00
3.750000e-02 5.125000e-01 2.603243e-02 2.044624e+00 -2.646892e+00
2.500000e-02 5.000000e-01 1.129482e-02 1.518709e+00 -2.484859e+00
1.250000e-02 4.875000e-01 2.732822e-03 8.470654e-01 -2.327232e+00
0.000000e+00 4.875000e-01 0.000000e+00 0.000000e+00 -2.322109e+00
5.125000e-01 9.750000e-01 6.483697e+00 8.117322e-02 -6.435872e+00
5.000000e-01 9.625000e-01 5.255871e+00 1.652300e-01 -6.361651e+00
4.875000e-01 9.500000e-01 4.496974e+00 2.611688e-01 -6.280651e+00
4.750000e-01 9.375000e-01 4.080250e+00 3.590468e-01 -6.199658e+00
4.625000e-01 9.250000e-01 3.853181e+00 4.594578e-01 -6.124273e+00
4.500000e-01 9.125000e-01 3.705218e+00 5.653282e-01 -6.063708e+00
4.375000e-01 9.000000e-01 3.578548e+00 6.793939e-01 -6.021130e+00
4.250000e-01 8.875000e-01 3.448747e+00 8.025828e-01 -5.997298e+00
4.125000e-01 8.750000e-01 3.309634e+00 9.348285e-01 -5.991672e+00
4.000000e-01 8.625000e-01 3.162053e+00 1.075251e+00 -6.002414e+00
3.875000e-01 8.500000e-01 3.008677e+00 1.222763e+00 -6.026952e+00
3.750000e-01 8.375000e-01 2.852281e+00 1.376169e+00 -6.062264e+00
3.625000e-01 8.250000e-01 2.695264e+00 1.534330e+00 -6.104953e+00
3.500000e-01 8.125000e-01 2.539553e+00 1.696116e+00 -6.151317e+00
3.375000e-01 8.000000e-01 2.386595e+00 1.860444e+00 -6.197407e+00
3.250000e-01 7.875000e-01 2.237390e+00 2.026255e+00 -6.239149e+00
3.125000e-01 7.750000e-01 2.092540e+00 2.192503e+00 -6.272425e+00
3.000000e-01 7.625000e-01 1.952295e+00 2.358131e+00 -6.293182e+00
2.875000e-01 7.500000e-01 1.816617e+00 2.522043e+00 -6.297545e+00
2.750000e-01 7.375000e-01 1.685238e+00 2.683065e+00 -6.281974e+00
2.625000e-01 7.250000e-01 1.557727e+00 2.839884e+00 -6.243383e+00
2.500000e-01 7.125000e-01 1.433555e+00 2.990991e+00 -6.179255e+00
2.375000e-01 7.000000e-01 1.312164e+00 3.134602e+00 -6.087774e+00
2.250000e-01 6.875000e-01 1.193039e+00 3.268592e+00 -5.967938e+00
2.125000e-01 6.750000e-01 1.075786e+00 3.390435e+00 -5.819654e+00
2.000000e-01 6.625000e-01 9.602543e-01 3.497178e+00 -5.643687e+00
1.875000e-01 6.500000e-01 8.464933e-01 3.585550e+00 -5.442249e+00
1.750000e-01 6.375000e-01 7.351016e-01 3.652231e+00 -5.217628e+00
1.625000e-01 6.250000e-01 6.267101e-01 3.693465e+00 -4.973034e+00
1.500000e-01 6.125000e-01 5.227395e-01 3.705859e+00 -4.714575e+00
1.375000e-01 6.000000e-01 4.243787e-01 3.686414e+00 -4.446139e+00
1.250000e-01 5.875000e-01 3.335484e-01 3.632253e+00 -4.172768e+00
1.125000e-01 5.750000e-01 2.520533e-01 3.541613e+00 -3.900582e+00
1.000000e-01 5.625000e-01 1.815538e-01 3.413318e+00 -3.634794e+00
8.750000e-02 5.500000e-01 1.231741e-01 3.245783e+00 -3.379798e+00
7.500000e-02 5.375000e-01 7.736967e-02 3.035497e+00 -3.139139e+00
6.250000e-02 5.250000e-01 4.374646e-02 2.774959e+00 -2.915223e+00
5.000000e-02 5.125000e-01 2.109677e-02 2.450437e+00 -2.709312e+00
3.750000e-02 5.000000e-01 7.411928e-03 2.040409e+00 -2.520050e+00
2.500000e-02 4.875000e-01 9.591057e-04 1.516465e+00 -2.344435e+00
5.125000e-01 9.625000e-01 5.329853e+00 1.493745e-01 -6.519867e+00
5.000000e-01 9.500000e-01 4.567864e+00 2.378335e-01 -6.464927e+00
4.875000e-01 9.375000e-01 4.143908e+00 3.279502e-01 -6.407860e+00
4.750000e-01 9.250000e-01 3.911833e+00 4.200766e-01 -6.354210e+00
4.625000e-01 9.125000e-01 3.762198e+00 5.171240e-01 -6.311944e+00
4.500000e-01 9.000000e-01 3.635429e+00 6.222907e-01 -6.285174e+00
4.375000e-01 8.875000e-01 3.506219e+00 7.366360e-01 -6.274723e+00
4.250000e-01 8.750000e-01 3.367367e+00 8.602683e-01 -6.279967e+00
4.125000e-01 8.625000e-01 3.219398e+00 9.924543e-01 -6.299222e+00
4.000000e-01 8.500000e-01 3.064954e+00 1.132167e+00 -6.330090e+00
3.875000e-01 8.375000e-01 2.906875e+00 1.278293e+00 -6.369848e+00
3.750000e-01 8.250000e-01 2.747663e+00 1.429760e+00 -6.415396e+00
3.625000e-01 8.125000e-01 2.589364e+00 1.585520e+00 -6.463425e+00
3.500000e-01 8.000000e-01 2.433552e+00 1.744576e+00 -6.510394e+00
3.375000e-01 7.875000e-01 2.281351e+00 1.905965e+00 -6.552636e+00
3.250000e-01 7.750000e-01 2.133483e+00 2.068754e+00 -6.586417e+00
3.125000e-01 7.625000e-01 1.990318e+00 2.232015e+00 -6.608020e+00
3.000000e-01 7.500000e-01 1.851924e+00 2.394804e+00 -6.613825e+00
2.875000e-01 7.375000e-01 1.718130e+00 2.556134e+00 -6.600437e+00
2.750000e-01 7.250000e-01 1.588582e+00 2.714914e+00 -6.564790e+00
2.625000e-01 7.125000e-01 1.462799e+00 2.869898e+00 -6.504244e+00
2.500000e-01 7.000000e-01 1.340231e+00 3.019607e+00 -6.416710e+00
2.375000e-01 6.875000e-01 1.220329e+00 3.162248e+00 -6.300751e+00
2.250000e-01 6.750000e-01 1.102610e+00 3.295633e+00 -6.155686e+00
2.125000e-01 6.625000e-01 9.867379e-01 3.417105e+00 -5.981662e+00
2.000000e-01 6.500000e-01 8.725651e-01 3.523526e+00 -5.779768e+00
1.875000e-01 6.375000e-01 7.603730e-01 3.611359e+00 -5.552351e+00
1.750000e-01 6.250000e-01 6.506486e-01 3.677020e+00 -5.301184e+00
1.625000e-01 6.125000e-01 5.444553e-01 3.716354e+00 -5.031552e+00
1.500000e-01 6.000000e-01 4.430553e-01 3.726251e+00 -4.747967e+00
1.375000e-01 5.875000e-01 3.478872e-01 3.703047e+00 -4.454830e+00
1.250000e-01 5.750000e-01 2.611018e-01 3.644018e+00 -4.157885e+00
1.125000e-01 5.625000e-01 1.846029e-01 3.547603e+00 -3.863471e+00
1.000000e-01 5.500000e-01 1.200662e-01 3.413073e+00 -3.576886e+00
8.750000e-02 5.375000e-01 6.866202e-02 3.239479e+00 -3.302625e+00
7.500000e-02 5.250000e-01 3.081131e-02 3.024123e+00 -3.044300e+00
6.250000e-02 5.125000e-01 5.973978e-03 2.760355e+00 -2.804384e+00
5.000000e-02 5.000000e-01 -7.369239e-03 2.435012e+00 -2.583891e+00
3.750000e-02 4.875000e-01 -1.164539e-02 2.026640e+00 -2.381519e+00
5.125000e-01 9.500000e-01 4.631969e+00 2.152246e-01 -6.618817e+00
5.000000e-01 9.375000e-01 4.200575e+00 2.977635e-01 -6.586610e+00
4.875000e-01 9.250000e-01 3.963129e+00 3.818162e-01 -6.555680e+00
4.750000e-01 9.125000e-01 3.811604e+00 4.702671e-01 -6.533628e+00
4.625000e-01 9.000000e-01 3.684899e+00 5.666127e-01 -6.524222e+00
4.500000e-01 8.875000e-01 3.556468e+00 6.721999e-01 -6.528974e+00
4.375000e-01 8.750000e-01 3.418221e+00 7.872782e-01 -6.546975e+00
4.250000e-01 8.625000e-01 3.270261e+00 9.112280e-01 -6.576721e+00
4.125000e-01 8.500000e-01 3.115157e+00 1.043094e+00 -6.615976e+00
4.000000e-01 8.375000e-01 2.955793e+00 1.181827e+00 -6.662201e+00
3.875000e-01 8.250000e-01 2.794771e+00 1.326407e+00 -6.712583e+00
3.750000e-01 8.125000e-01 2.634245e+00 1.475846e+00 -6.764135e+00
3.625000e-01 8.000000e-01 2.475898e+00 1.629217e+00 -6.813684e+00
3.500000e-01 7.875000e-01 2.320970e+00 1.785629e+00 -6.857946e+00
3.375000e-01 7.750000e-01 2.170292e+00 1.944235e+00 -6.893557e+00
3.250000e-01 7.625000e-01 2.024340e+00 2.104209e+00 -6.917141e+00
3.125000e-01 7.500000e-01 1.883288e+00 2.264727e+00 -6.925360e+00
3.000000e-01 7.375000e-01 1.747059e+00 2.424951e+00 -6.915009e+00
2.875000e-01 7.250000e-01 1.615383e+00 2.583981e+00 -6.883119e+00
2.750000e-01 7.125000e-01 1.487842e+00 2.740803e+00 -6.827021e+00
2.625000e-01 7.000000e-01 1.363926e+00 2.894224e+00 -6.744462e+00
2.500000e-01 6.875000e-01 1.243083e+00 3.042787e+00 -6.633696e+00
2.375000e-01 6.750000e-01 1.124783e+00 3.184676e+00 -6.493585e+00
2.250000e-01 6.625000e-01 1.008580e+00 3.317625e+00 -6.323689e+00
2.125000e-01 6.500000e-01 8.941873e-01 3.438849e+00 -6.124364e+00
2.000000e-01 6.375000e-01 7.815547e-01 3.545026e+00 -5.896905e+00
1.875000e-01 6.250000e-01 6.710268e-01 3.632275e+00 -5.643348e+00
1.750000e-01 6.125000e-01 5.631351e-01 3.696609e+00 -5.366967e+00
1.625000e-01 6.000000e-01 4.593145e-01 3.733924e+00 -5.072541e+00
1.500000e-01 5.875000e-01 3.606114e-01 3.741007e+00 -4.763231e+00
1.375000e-01 5.750000e-01 2.689921e-01 3.713515e+00 -4.445487e+00
1.250000e-01 5.625000e-01 1.865856e-01 3.649027e+00 -4.125264e+00
1.125000e-01 5.500000e-01 1.154184e-01 3.546224e+00 -3.809065e+00
1.000000e-01 5.375000e-01 5.717848e-02 3.404790e+00 -3.502260e+00
8.750000e-02 5.250000e-01 1.306238e-02 3.224458e+00 -3.209516e+00
7.500000e-02 5.125000e-01 -1.654430e-02 3.003408e+00 -2.934565e+00
6.250000e-02 5.000000e-01 -3.236495e-02 2.735929e+00 -2.679883e+00
5.000000e-02 4.875000e-01 -3.618101e-02 2.409627e+00 -2.446302e+00
5.125000e-01 9.375000e-01 4.250459e+00 2.685060e-01 -6.735082e+00
5.000000e-01 9.250000e-01 4.007325e+00 3.446785e-01 -6.727875e+00
4.875000e-01 9.125000e-01 3.853647e+00 4.247604e-01 -6.727258e+00
4.750000e-01 9.000000e-01 3.727110e+00 5.124308e-01 -6.736888e+00
4.625000e-01 8.875000e-01 3.599665e+00 6.093635e-01 -6.758360e+00
4.500000e-01 8.750000e-01 3.462362e+00 7.159738e-01 -6.790890e+00
4.375000e-01 8.625000e-01 3.314810e+00 8.317305e-01 -6.832988e+00
4.250000e-01 8.500000e-01 3.159456e+00 9.557607e-01 -6.882532e+00
4.125000e-01 8.375000e-01 2.999224e+00 1.087064e+00 -6.937136e+00
4.000000e-01 8.250000e-01 2.836797e+00 1.224659e+00 -6.994220e+00
3.875000e-01 8.125000e-01 2.674425e+00 1.367606e+00 -7.051075e+00
3.750000e-01 8.000000e-01 2.513894e+00 1.515024e+00 -7.104856e+00
3.625000e-01 7.875000e-01 2.356544e+00 1.666080e+00 -7.152631e+00
3.500000e-01 7.750000e-01 2.203304e+00 1.819988e+00 -7.191387e+00
3.375000e-01 7.625000e-01 2.054748e+00 1.975997e+00 -7.218080e+00
3.250000e-01 7.500000e-01 1.911146e+00 2.133374e+00 -7.229674e+00
3.125000e-01 7.375000e-01 1.772510e+00 2.291395e+00 -7.223190e+00
3.000000e-01 7.250000e-01 1.638656e+00 2.449308e+00 -7.195806e+00
2.875000e-01 7.125000e-01 1.509239e+00 2.606292e+00 -7.144906e+00
2.750000e-01 7.000000e-01 1.383804e+00 2.761402e+00 -7.068168e+00
2.625000e-01 6.875000e-01 1.261828e+00 2.913488e+00 -6.963651e+00
2.500000e-01 6.750000e-01 1.142768e+00 3.061105e+00 -6.829884e+00
2.375000e-01 6.625000e-01 1.026121e+00 3.202403e+00 -6.665954e+00
2.250000e-01 6.500000e-01 9.114863e-01 3.335031e+00 -6.471606e+00
2.125000e-01 6.375000e-01 7.986407e-01 3.456061e+00 -6.247360e+00
2.000000e-01 6.250000e-01 6.876295e-01 3.561936e+00 -5.994580e+00
1.875000e-01 6.125000e-01 5.787966e-01 3.648512e+00 -5.715554e+00
1.750000e-01 6.000000e-01 4.729630e-01 3.711370e+00 -5.414542e+00
1.625000e-01 5.875000e-01 3.715538e-01 3.746576e+00 -5.094081e+00
1.500000e-01 5.750000e-01 2.758198e-01 3.750157e+00 -4.759909e+00
1.375000e-01 5.625000e-01 1.880121e-01 3.717807e+00 -4.417490e+00
1.250000e-01 5.500000e-01 1.103335e-01 3.647296e+00 -4.074756e+00
1.125000e-01 5.375000e-01 4.482046e-02 3.537461e+00 -3.737307e+00
1.000000e-01 5.250000e-01 -6.768360e-03 3.388478e+00 -3.411073e+00
8.750000e-02 5.125000e-01 -4.326856e-02 3.200770e+00 -3.100874e+00
7.500000e-02 5.000000e-01 -6.434478e-02 2.973441e+00 -2.810585e+00
6.250000e-02 4.875000e-01 -7.091951e-02 2.701823e+00 -2.542616e+00
5.125000e-01 9.250000e-01 4.044623e+00 3.086680e-01 -6.870045e+00
5.000000e-01 9.125000e-01 3.888544e+00 3.805932e-01 -6.891912e+00
4.875000e-01 9.000000e-01 3.762191e+00 4.597691e-01 -6.921928e+00
4.750000e-01 8.875000e-01 3.635966e+00 5.481735e-01 -6.961570e+00
4.625000e-01 8.750000e-01 3.499936e+00 6.464117e-01 -7.010225e+00
4.500000e-01 8.625000e-01 3.353190e+00 7.540565e-01 -7.066392e+00
4.375000e-01 8.500000e-01 3.198011e+00 8.703071e-01 -7.127995e+00
4.250000e-01 8.375000e-01 3.037339e+00 9.942026e-01 -7.192774e+00
4.125000e-01 8.250000e-01 2.873927e+00 1.124792e+00 -7.258332e+00
4.000000e-01 8.125000e-01 2.710111e+00 1.261168e+00 -7.322196e+00
3.875000e-01 8.000000e-01 2.547771e+00 1.402483e+00 -7.381812e+00
3.750000e-01 7.875000e-01 2.388335e+00 1.547945e+00 -7.434563e+00
3.625000e-01 7.750000e-01 2.232822e+00 1.696811e+00 -7.477766e+00
3.500000e-01 7.625000e-01 2.081892e+00 1.848381e+00 -7.508698e+00
3.375000e-01 7.500000e-01 1.935898e+00 2.001990e+00 -7.524624e+00
3.250000e-01 7.375000e-01 1.794940e+00 2.156992e+00 -7.522818e+00
3.125000e-01 7.250000e-01 1.658909e+00 2.312745e+00 -7.500644e+00
3.000000e-01 7.125000e-01 1.527541e+00 2.468575e+00 -7.455598e+00
2.875000e-01 7.000000e-01 1.400446e+00 2.623735e+00 -7.385370e+00
